col0 col1 col2 col3 col4 col5
/archive/engineering/lsc/ak01/20170305/raw/lsc1m009-ak01-20170305-0004-x00.fits.fz 85.3247362 -90.35823640000001 62.4634600905614 53.36434811913189 "2017-03-06 04:09:16.465000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0001-x00.fits.fz 80.8232553 -27.503027400000008 61.316304226205304 54.98554666737479 "2017-03-07 01:05:59.936000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0002-x00.fits.fz 80.5269973 -31.07082250000002 nan nan "2017-03-07 01:08:47.416000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0003-x00.fits.fz 80.0295375 -35.97535820000002 61.75392556423661 56.66991362988077 "2017-03-07 01:13:01.546000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0004-x00.fits.fz 79.8467692 -37.53204690000001 62.7187998915993 57.10660348332168 "2017-03-07 01:14:25.991000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0005-x00.fits.fz 79.7882528 -38.008053200000006 63.22440937039218 61.20403168537506 "2017-03-07 01:14:52.445000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0006-x00.fits.fz 79.7567141 -38.26046200000002 65.768971853648 59.80168473619493 "2017-03-07 01:15:06.791000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0506-x00.fits.fz 50.3773179 -4.997144999999989 115.16115166142512 105.3062354515545 "2017-03-07 07:12:57.942000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0934-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0935-x00.fits.fz 80.4553062 66.7151489 60.02450065842436 55.53769548896756 "2017-03-07 09:34:02.656000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0936-x00.fits.fz 80.6391526 66.1165521 60.350710649215344 49.11241440001699 "2017-03-07 09:34:58.200000"
/archive/engineering/lsc/ak01/20170306/raw/lsc1m009-ak01-20170306-0937-x00.fits.fz 81.6923771 62.1517279 59.468159861847255 52.16487041450367 "2017-03-07 09:40:21.801000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0001-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0002-x00.fits.fz 89.4962341 -90.0336077 nan nan "2017-03-07 22:48:36.582000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0003-x00.fits.fz 89.4962515 -90.03636619999997 nan nan "2017-03-07 22:49:21.135000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0004-x00.fits.fz 89.4963014 -90.03894220000001 54.68040465946888 60.66523842241671 "2017-03-07 22:51:02.657000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0005-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0039-x00.fits.fz 38.3839415 45.5937116 61.86479802696044 55.20139482284985 "2017-03-08 04:38:13.490000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0006-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0041-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0040-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0014-x00.fits.fz 54.3523606 8.2364503 nan nan "2017-03-08 01:00:28.503000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0015-x00.fits.fz 54.4004182 7.5494799 nan nan "2017-03-08 01:02:05.550000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0052-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0016-x00.fits.fz 54.4794681 6.2535122 nan nan "2017-03-08 01:05:07.441000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0017-x00.fits.fz 54.4871543 6.1124764 nan nan "2017-03-08 01:05:27.456000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0018-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0019-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0020-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0022-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0023-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0061-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0062-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0063-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0026-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0027-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0028-x00.fits.fz 54.6356939 -2.232685600000025 68.77658641943934 54.071149674024866 "2017-03-08 01:24:48.731000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0050-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0051-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0161-x00.fits.fz 48.1532897 21.5319328 62.42596362637417 54.81000467277171 "2017-03-08 05:58:50.592000"
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0162-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0163-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0260-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0261-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0262-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0365-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0366-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0367-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0455-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0456-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170307/raw/lsc1m009-ak01-20170307-0457-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0031-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0001-x00.fits.fz 45.000051 89.9999148 61.73022251558939 56.74599019486881 "2017-03-08 19:59:37.390000"
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0032-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0002-x00.fits.fz 45.0000586 89.9999121 60.90038401604197 57.76495841069904 "2017-03-08 20:08:36.448000"
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0033-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0003-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0034-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0004-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0035-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0005-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0036-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0006-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0038-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0007-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0037-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0008-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0039-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0009-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0040-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0010-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0041-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0011-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0042-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0012-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0043-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0013-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0044-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0014-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0048-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0015-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0016-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0050-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0017-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0051-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0018-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0052-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0019-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0053-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0020-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0054-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0021-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0055-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0022-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0056-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0023-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0057-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0024-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0058-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0025-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0026-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0060-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0027-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0061-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0028-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0062-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0029-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0030-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0045-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0046-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0047-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0069-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0070-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0071-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0072-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0073-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0074-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0075-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0076-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0077-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0078-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0079-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0080-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0081-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0085-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0086-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0087-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0088-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0089-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0090-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0091-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0092-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0093-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0094-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0095-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0096-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0097-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0098-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0099-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0100-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0101-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0102-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0103-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0104-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0105-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0106-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0107-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0108-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0109-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0110-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0111-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0112-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0113-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0114-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0115-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0116-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0117-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0118-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0119-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0120-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0121-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0122-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0123-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0124-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0125-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0126-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0127-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0128-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0129-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0130-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0131-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0132-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0133-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0134-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0135-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0136-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0137-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0138-x00.fits.fz 0.0 0.0 0.0 0.0 0
/archive/engineering/lsc/ak01/20170308/raw/lsc1m009-ak01-20170308-0139-x00.fits.fz 0.0 0.0 0.0 0.0 0
