col0 col1 col2 col3 col4 col5
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0062-x00.fits.fz 67.0641782 -117.82985830000001 nan nan "2017-11-19 23:26:15.630000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0028-x00.fits.fz 77.9232269 -61.70368930000001 117.045767282503 51.89500570724478 "2017-11-19 20:38:46.163000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0063-x00.fits.fz 66.5025492 -117.5450395 nan nan "2017-11-19 23:29:15.340000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0029-x00.fits.fz 77.6550388 -62.55150850000001 120.61097877592616 36.75114591635723 "2017-11-19 20:40:12.509000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0064-x00.fits.fz 66.3656253 -117.47947980000001 81.1537253987766 54.6402816777926 "2017-11-19 23:29:59.198000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0030-x00.fits.fz 77.4641116 -63.131574899999976 112.67909250202828 113.319022624274 "2017-11-19 20:41:13.209000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0065-x00.fits.fz 66.1255163 -117.3678425 107.81089758436099 36.070915657965486 "2017-11-19 23:31:15.657000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0033-x00.fits.fz 76.1009719 -66.7959945 nan nan "2017-11-19 20:48:19.389000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0038-x00.fits.fz 71.9471523 -74.65778019999999 116.63305534861249 29.363994040127565 "2017-11-19 21:09:05.394000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0066-x00.fits.fz 65.9611503 -117.2941313 nan nan "2017-11-19 23:32:08.343000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0039-x00.fits.fz 71.9134734 -74.70820880000002 51.39182673801044 33.73473321993467 "2017-11-19 21:09:15.355000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0067-x00.fits.fz 65.7866406 -117.21777660000001 127.17343859740828 58.56646904227621 "2017-11-19 23:33:03.656000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0040-x00.fits.fz 71.7210457 -74.99318520000003 114.83906448184021 113.18612058687711 "2017-11-19 21:10:11.392000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0068-x00.fits.fz 65.4338744 -117.0703517 nan nan "2017-11-19 23:34:56.249000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0069-x00.fits.fz 65.2500563 -116.99688660000001 nan nan "2017-11-19 23:35:54.738000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0105-x00.fits.fz 58.8531213 -115.29752909999999 78.82264203195763 71.98739550422799 "2017-11-20 00:09:31.881000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0106-x00.fits.fz 64.3710461 4.8713198 37.20998446457807 77.39243662981718 "2017-11-20 00:46:09.817000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0107-x00.fits.fz 64.4387217 -1.6265291000000275 nan nan "2017-11-20 00:57:26.132000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0092-x00.fits.fz 61.8545796 -115.7041093 55.63328103963286 68.99289658282484 "2017-11-19 23:53:49.554000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0093-x00.fits.fz 61.7319469 -115.68024489999999 36.252128708612695 44.80272210172194 "2017-11-19 23:54:27.715000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0094-x00.fits.fz 61.6439897 -115.663849 nan nan "2017-11-19 23:54:55.572000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0095-x00.fits.fz 61.5227387 -115.6414461 29.285473531555326 23.508687259605267 "2017-11-19 23:55:33.413000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0096-x00.fits.fz 61.4181922 -115.6228309 nan nan "2017-11-19 23:56:06.237000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0097-x00.fits.fz 61.2994201 -115.6020987 12.811250977161158 27.804245935689963 "2017-11-19 23:56:44.104000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0098-x00.fits.fz 61.1947721 -115.58466010000001 110.56283293553756 115.41269592979063 "2017-11-19 23:57:16.934000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0099-x00.fits.fz 61.1049269 -115.56945200000001 nan nan "2017-11-19 23:57:44.929000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0100-x00.fits.fz 61.000312 -115.5524671 82.83364835311956 114.06676262123301 "2017-11-19 23:58:17.852000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0102-x00.fits.fz 59.1510064 -115.3229622 96.40680283307134 108.65684089934749 "2017-11-20 00:07:58.101000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0103-x00.fits.fz 59.0821852 -115.31684609999999 nan nan "2017-11-20 00:08:19.754000"
/archive/engineering/cpt/ak06/20171119/raw/cpt1m013-ak06-20171119-0104-x00.fits.fz 59.006851 -115.31032880000001 110.87272785348495 30.696646331039467 "2017-11-20 00:08:43.649000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0001-x00.fits.fz 89.1203903 -64.46628850000002 39.30565067785135 81.18405184287167 "2017-11-27 21:57:27.070000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0031-x00.fits.fz 87.7711754 -80.80858339999997 nan nan "2017-11-27 22:40:58.965000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0002-x00.fits.fz 88.6297127 -74.20200299999999 nan nan "2017-11-27 21:59:55.640000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0003-x00.fits.fz 88.517641 -75.49409600000001 80.95003098121691 34.915573372363355 "2017-11-27 22:00:28.569000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0004-x00.fits.fz 88.3869031 -76.77377539999998 nan nan "2017-11-27 22:01:06.405000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0005-x00.fits.fz 88.2736101 -77.72768050000002 54.29873169628013 122.05790353891123 "2017-11-27 22:01:39.363000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0032-x00.fits.fz 87.6402859 -81.40413480000001 69.32575612874169 105.84889306360012 "2017-11-27 22:41:36.804000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0006-x00.fits.fz 88.1600388 -78.5665424 130.25405435803387 64.78461626497992 "2017-11-27 22:02:12.297000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0007-x00.fits.fz 88.0458927 -79.31367360000002 74.23557062430102 126.62958781235838 "2017-11-27 22:02:45.269000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0008-x00.fits.fz 87.949845 -79.88050600000003 80.45581535949115 52.02743311802104 "2017-11-27 22:03:13.135000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0009-x00.fits.fz 87.8354168 -80.49191619999999 nan nan "2017-11-27 22:03:46.098000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0010-x00.fits.fz 87.719249 -81.05276079999999 nan nan "2017-11-27 22:04:19.346000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0012-x00.fits.fz 88.4233141 -76.4388305 nan nan "2017-11-27 22:09:39.126000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0013-x00.fits.fz 84.7588863 -87.464763 80.04037182778404 64.60366469802659 "2017-11-27 22:27:05.175000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0014-x00.fits.fz 89.0980479 -65.15833700000002 nan nan "2017-11-27 22:28:27.029000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0015-x00.fits.fz 88.9912761 -68.00431529999997 86.95742835563473 50.493305944939834 "2017-11-27 22:29:00.169000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0016-x00.fits.fz 88.8981295 -70.00846860000001 64.46063829833862 68.73706169934431 "2017-11-27 22:29:28.152000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0017-x00.fits.fz 88.7903054 -71.92409659999998 93.61711248465035 51.847093605822465 "2017-11-27 22:30:00.996000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0018-x00.fits.fz 88.6617293 -73.79243459999998 nan nan "2017-11-27 22:30:38.842000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0019-x00.fits.fz 88.5671403 -74.9489577 nan nan "2017-11-27 22:31:06.806000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0020-x00.fits.fz 88.4547041 -76.13767200000001 112.86145441724952 114.57503350206773 "2017-11-27 22:31:39.775000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0021-x00.fits.fz 88.3577227 -77.03233560000001 25.38829850197382 16.289718587294928 "2017-11-27 22:32:07.637000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0022-x00.fits.fz 88.2457546 -77.94275010000001 nan nan "2017-11-27 22:32:40.599000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0024-x00.fits.fz 88.5351702 -75.30565089999999 16.02451625341259 79.24979706596865 "2017-11-27 22:37:18.076000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0025-x00.fits.fz 88.4039555 -76.61879950000002 nan nan "2017-11-27 22:37:56.011000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0026-x00.fits.fz 88.2928821 -77.57427710000002 93.22935840456935 15.792634326350449 "2017-11-27 22:38:28.839000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0027-x00.fits.fz 88.1947419 -78.32104980000003 21.69967513320097 114.48461811177452 "2017-11-27 22:38:56.818000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0028-x00.fits.fz 88.0822738 -79.08506349999999 nan nan "2017-11-27 22:39:29.664000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0029-x00.fits.fz 87.9842767 -79.68311590000002 133.5938914810187 26.201186714551596 "2017-11-27 22:39:57.844000"
/archive/engineering/cpt/ak06/20171127/raw/cpt1m013-ak06-20171127-0030-x00.fits.fz 87.8680347 -80.32382910000001 nan nan "2017-11-27 22:40:30.994000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0001-x00.fits.fz 87.2943722 -82.71623190000003 19.91256990054461 99.10159499122656 "2017-11-28 18:40:39.079000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0002-x00.fits.fz 87.1607271 -83.14366369999999 107.76289159644793 128.48430636078592 "2017-11-28 18:41:17.243000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0003-x00.fits.fz 87.011409 -83.5807408 84.45756396221827 65.78884345892997 "2017-11-28 18:42:00.164000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0004-x00.fits.fz 86.842682 -84.0292609 106.81106520737961 115.8137002585425 "2017-11-28 18:42:48.166000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0005-x00.fits.fz 86.6908619 -84.39865850000001 113.31392492501305 104.49734327467401 "2017-11-28 18:43:31.078000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0006-x00.fits.fz 86.5239913 -84.77163719999999 105.16108609013723 114.8930412150375 "2017-11-28 18:44:18.900000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0007-x00.fits.fz 86.3720161 -85.08553649999999 118.00428080064842 95.68696089054899 "2017-11-28 18:45:01.801000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0008-x00.fits.fz 86.222188 -85.37403269999999 14.708427229097708 117.71409594507497 "2017-11-28 18:45:44.621000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0009-x00.fits.fz 86.0715169 -85.6457608 109.79838393895014 111.25173886006631 "2017-11-28 18:46:27.445000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0055-x00.fits.fz 89.9348926 -166.519158 nan nan "2017-11-29 00:22:38.356000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0056-x00.fits.fz 89.848166 -114.6629097 31.772854139645148 111.08176807546272 "2017-11-29 00:23:16.460000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0057-x00.fits.fz 89.7308537 -103.67397929999998 77.20152070275695 19.24260857025223 "2017-11-29 00:23:54.504000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0058-x00.fits.fz 89.6118303 -99.49929320000001 nan nan "2017-11-29 00:24:32.126000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0059-x00.fits.fz 89.4937587 -97.33603879999998 nan nan "2017-11-29 00:25:09.229000"
/archive/engineering/cpt/ak06/20171128/raw/cpt1m013-ak06-20171128-0060-x00.fits.fz 89.3744806 -96.0026944 nan nan "2017-11-29 00:25:46.268000"
